10/06/2017 21:49:17,10/06/2017 21:52:32,1194
10/06/2017 21:52:34,10/09/2017 14:43:40,1194
10/06/2017 21:55:14,10/09/2017 12:27:35,1194
10/06/2017 21:57:10,10/09/2017 12:28:14,1038
10/06/2017 22:19:41,10/09/2017 13:05:23,1121
10/06/2017 22:20:02,10/09/2017 15:15:08,1034
10/06/2017 22:20:26,10/09/2017 12:56:02,933
10/06/2017 22:22:45,10/10/2017 13:23:24,1137
10/06/2017 22:27:31,10/09/2017 12:58:03,971
10/06/2017 22:46:34,10/09/2017 12:52:37,968
10/06/2017 22:52:54,10/09/2017 14:43:40,1065
10/06/2017 23:21:25,10/06/2017 23:21:57,896
10/06/2017 23:32:00,10/11/2017 21:05:00,1193
10/09/2017 13:50:01,10/09/2017 14:49:46,1177
10/09/2017 14:43:00,10/11/2017 21:05:00,1177
10/09/2017 15:00:50,10/09/2017 15:01:21,894
10/09/2017 15:06:24,10/09/2017 15:06:54,894
10/09/2017 15:13:12,10/09/2017 15:15:22,894
10/09/2017 15:14:42,10/09/2017 15:15:13,914
10/09/2017 15:15:35,10/09/2017 15:16:06,897
10/09/2017 15:19:00,10/10/2017 14:02:00,1175
10/09/2017 16:54:23,10/10/2017 12:30:20,1038
10/09/2017 17:02:00,10/10/2017 01:19:00,1188
10/09/2017 17:02:48,10/10/2017 12:41:50,1188
10/09/2017 17:03:00,10/10/2017 01:19:00,1074
10/09/2017 17:13:14,10/09/2017 23:57:04,1223
10/09/2017 18:14:24,10/09/2017 19:08:36,1121
10/09/2017 22:14:11,10/10/2017 12:48:51,1195
10/09/2017 22:48:17,10/12/2017 16:51:22,1034
10/09/2017 22:59:07,10/10/2017 00:40:45,1107
10/09/2017 23:57:08,10/10/2017 17:36:58,1194
10/10/2017 00:40:00,10/10/2017 14:20:00,1107
10/10/2017 01:08:43,10/10/2017 12:49:37,1121
10/10/2017 01:10:00,10/11/2017 21:02:00,933
10/10/2017 01:49:04,10/10/2017 01:49:35,913
10/10/2017 01:54:37,10/10/2017 17:06:34,1220
10/10/2017 01:57:00,10/10/2017 14:20:00,1223
10/10/2017 13:41:46,10/10/2017 14:37:09,991
10/10/2017 14:16:51,10/10/2017 14:17:22,870
10/10/2017 14:17:00,10/10/2017 14:21:00,870
10/10/2017 14:37:16,10/10/2017 14:37:47,870
10/10/2017 14:51:48,10/10/2017 15:04:40,991
10/10/2017 15:04:00,10/11/2017 21:58:00,991
10/10/2017 15:51:31,10/10/2017 15:52:34,1175
10/10/2017 15:53:03,10/10/2017 18:10:15,1175
10/10/2017 16:59:41,10/10/2017 17:00:59,1188
10/10/2017 17:02:00,10/10/2017 17:17:00,1188
10/10/2017 17:06:38,10/10/2017 21:52:16,941
10/10/2017 17:07:00,10/10/2017 17:18:00,1137
10/10/2017 17:09:00,10/11/2017 21:58:00,1103
10/10/2017 17:27:00,10/10/2017 19:10:00,1176
10/10/2017 17:29:00,10/11/2017 21:58:00,1223
10/10/2017 17:34:07,10/10/2017 19:06:33,1121
10/10/2017 20:31:00,10/11/2017 21:58:00,1107
10/10/2017 21:05:00,10/11/2017 21:58:00,1127
10/10/2017 21:52:00,10/12/2017 20:13:00,1127
10/10/2017 22:06:00,10/11/2017 22:00:00,1163
10/10/2017 22:07:17,10/10/2017 22:25:38,1065
10/10/2017 22:25:43,10/10/2017 23:53:29,1223
10/10/2017 22:51:00,10/12/2017 20:13:00,941
10/10/2017 22:51:00,10/12/2017 20:13:00,941
10/10/2017 23:03:14,10/10/2017 23:03:14,933
10/10/2017 23:03:41,10/10/2017 23:04:04,1074
10/10/2017 23:08:36,10/10/2017 23:08:55,1194
10/11/2017 13:21:00,10/11/2017 21:58:00,991
10/11/2017 13:22:00,10/11/2017 21:58:00,894
10/11/2017 13:22:56,10/11/2017 20:04:43,897
10/11/2017 13:23:24,10/11/2017 18:13:36,870
10/11/2017 13:47:55,10/11/2017 13:49:22,914
10/11/2017 16:55:50,10/11/2017 19:15:12,933
10/11/2017 17:01:00,10/11/2017 21:58:00,1074
10/11/2017 17:16:31,10/11/2017 17:16:46,1223
10/11/2017 18:04:10,10/11/2017 18:04:27,1066
10/11/2017 18:50:24,10/11/2017 18:50:47,1137
10/11/2017 20:04:00,10/11/2017 21:58:00,1137
10/11/2017 20:33:00,10/11/2017 20:59:00,1014
10/11/2017 21:55:24,10/11/2017 21:55:50,1223
10/11/2017 22:11:00,10/12/2017 20:07:00,1162
10/11/2017 22:18:23,10/11/2017 22:19:12,1137
10/11/2017 22:19:44,10/11/2017 22:20:05,1137
10/11/2017 22:19:55,10/12/2017 16:55:20,1066
10/11/2017 22:23:24,10/11/2017 22:26:13,934
10/11/2017 22:26:16,10/11/2017 22:26:49,934
10/11/2017 22:28:16,10/11/2017 22:28:16,1195
10/11/2017 22:33:00,10/12/2017 20:13:00,1163
10/11/2017 22:57:08,10/11/2017 23:09:29,1220
10/11/2017 23:02:00,10/12/2017 20:07:00,1176
10/11/2017 23:08:43,10/11/2017 23:57:39,1194
10/11/2017 23:12:30,10/11/2017 23:13:22,1074
10/11/2017 23:28:44,10/12/2017 15:24:45,1034
10/11/2017 23:29:00,10/12/2017 20:07:00,1014
10/11/2017 23:29:57,10/12/2017 14:35:39,1065
10/11/2017 23:53:00,10/12/2017 20:13:00,1121
10/12/2017 00:04:17,10/12/2017 16:55:20,876
10/12/2017 01:38:53,10/12/2017 01:41:55,933
10/12/2017 01:42:18,10/12/2017 01:43:02,933
10/12/2017 02:00:55,10/12/2017 16:01:29,1223
10/12/2017 15:24:49,10/12/2017 16:01:28,896
10/12/2017 15:25:08,10/12/2017 16:01:29,897
10/12/2017 15:25:19,10/12/2017 16:01:29,1175
10/12/2017 16:01:32,10/12/2017 16:02:08,896
10/12/2017 16:02:00,10/12/2017 20:07:00,896
10/12/2017 16:07:20,10/12/2017 16:07:51,914
10/12/2017 16:51:26,10/12/2017 18:56:55,1062
10/12/2017 16:55:23,10/12/2017 18:44:32,1137
10/12/2017 17:01:29,10/12/2017 18:26:26,1074
10/12/2017 17:01:50,10/12/2017 18:03:46,1188
10/12/2017 17:08:50,10/12/2017 17:10:07,1223
10/12/2017 17:10:31,10/12/2017 17:32:26,1223
10/12/2017 17:14:36,10/12/2017 18:56:55,1103
10/12/2017 17:18:00,10/12/2017 20:07:00,1175
10/12/2017 17:32:00,10/12/2017 20:07:00,1220
10/12/2017 18:14:07,10/12/2017 19:07:29,1066
10/12/2017 18:56:00,10/12/2017 20:07:00,1137
10/12/2017 19:12:00,10/12/2017 20:07:00,1076
10/12/2017 22:03:13,10/12/2017 22:03:44,1163
10/12/2017 22:04:43,10/13/2017 17:06:39,1163
10/12/2017 22:19:45,10/13/2017 13:00:51,1195
10/12/2017 22:21:51,10/12/2017 22:22:24,1066
10/12/2017 22:22:42,10/12/2017 22:36:46,1066
10/12/2017 22:22:47,10/13/2017 13:21:20,1137
10/12/2017 22:30:10,10/13/2017 16:41:47,1223
10/12/2017 22:36:00,10/17/2017 15:20:00,933
10/12/2017 22:36:12,10/13/2017 12:42:49,1179
10/12/2017 22:38:28,10/13/2017 14:58:03,1014
10/12/2017 22:45:10,10/13/2017 16:20:14,1038
10/12/2017 22:47:00,10/17/2017 15:20:00,1194
10/12/2017 23:10:50,10/13/2017 15:32:12,1176
10/12/2017 23:36:00,10/17/2017 15:20:00,1074
10/12/2017 23:44:31,10/13/2017 17:10:35,941
10/12/2017 23:51:39,10/13/2017 13:08:51,1220
10/12/2017 23:52:59,10/13/2017 16:20:14,1121
10/13/2017 14:58:09,10/13/2017 14:58:40,1215
10/13/2017 15:16:55,10/13/2017 17:17:55,1175
10/13/2017 15:17:56,10/13/2017 15:18:20,1032
10/13/2017 15:18:38,10/13/2017 15:32:12,1032
10/13/2017 15:32:17,10/13/2017 15:32:48,1032
10/13/2017 15:41:57,10/13/2017 16:41:46,1014
10/13/2017 16:20:16,10/13/2017 18:06:34,1195
10/13/2017 16:54:29,10/13/2017 19:13:01,1137
10/13/2017 17:06:43,10/13/2017 18:40:26,1149
10/13/2017 17:09:11,10/17/2017 14:56:21,1032
10/13/2017 17:11:48,10/13/2017 19:13:21,941
10/13/2017 17:13:15,10/13/2017 19:25:48,1014
10/13/2017 17:13:19,10/13/2017 18:37:22,998
10/13/2017 17:15:50,10/13/2017 18:01:32,1223
10/13/2017 17:16:26,10/13/2017 19:00:44,933
10/13/2017 17:29:34,10/13/2017 22:01:27,1220
10/13/2017 17:44:10,10/13/2017 19:25:47,1051
10/13/2017 19:25:51,10/13/2017 22:01:27,1051
10/13/2017 21:18:35,10/17/2017 13:21:33,1137
10/13/2017 21:38:04,10/17/2017 15:04:11,1163
10/13/2017 22:01:08,10/17/2017 12:38:50,1179
10/13/2017 22:01:32,10/17/2017 12:24:32,1223
10/13/2017 22:40:04,10/17/2017 13:12:56,941
10/13/2017 22:41:45,10/17/2017 12:45:33,1121
10/13/2017 23:00:14,10/17/2017 13:02:46,968
10/13/2017 23:02:00,10/17/2017 15:20:00,933
10/16/2017 22:43:00,10/17/2017 15:20:00,998
10/17/2017 14:56:00,10/17/2017 15:20:00,1146
10/17/2017 15:04:14,10/17/2017 15:35:48,923
10/17/2017 15:35:22,10/17/2017 15:35:54,923
10/17/2017 16:50:57,10/17/2017 18:41:16,941
10/17/2017 17:04:20,10/17/2017 19:05:23,1166
10/17/2017 17:06:00,10/18/2017 17:03:00,1188
10/17/2017 17:06:55,10/18/2017 17:05:05,1188
10/17/2017 17:09:36,10/17/2017 18:50:32,1137
10/17/2017 17:15:49,10/17/2017 18:50:43,1172
10/17/2017 17:23:27,10/17/2017 17:24:42,1212
10/17/2017 17:23:28,10/17/2017 22:02:41,1146
10/17/2017 17:25:24,10/17/2017 19:03:45,1212
10/17/2017 17:36:04,10/17/2017 19:13:07,1121
10/17/2017 21:19:50,10/17/2017 23:30:18,1066
10/17/2017 21:32:02,10/17/2017 22:02:40,948
10/17/2017 22:02:00,10/18/2017 17:21:00,1163
10/17/2017 22:02:45,10/17/2017 22:08:23,948
10/17/2017 22:04:00,10/17/2017 22:16:00,1223
10/17/2017 22:09:35,10/18/2017 16:58:57,948
10/17/2017 22:18:00,10/18/2017 17:21:00,1137
10/17/2017 22:19:33,10/18/2017 12:09:07,1063
10/17/2017 22:20:08,10/18/2017 02:13:36,1223
10/17/2017 22:36:00,10/18/2017 16:58:57,1194
10/17/2017 22:36:59,10/18/2017 12:51:16,933
10/17/2017 22:43:30,10/18/2017 12:30:16,1038
10/17/2017 22:43:55,10/18/2017 12:44:57,876
10/17/2017 22:50:46,10/18/2017 13:23:00,941
10/17/2017 22:53:52,10/17/2017 23:48:30,1196
10/17/2017 23:09:25,10/18/2017 16:58:57,1179
10/17/2017 23:15:00,10/19/2017 13:12:00,1166
10/17/2017 23:30:29,10/17/2017 23:39:04,1066
10/17/2017 23:39:09,10/18/2017 16:58:55,920
10/17/2017 23:48:32,10/18/2017 12:58:22,968
10/18/2017 02:13:00,10/18/2017 17:20:00,1223
10/18/2017 02:13:39,10/20/2017 18:46:00,1223
10/18/2017 13:04:00,10/18/2017 17:20:00,920
10/18/2017 16:37:56,10/18/2017 16:38:46,1174
10/18/2017 16:59:28,10/18/2017 23:04:48,1074
10/18/2017 17:00:00,10/19/2017 13:12:00,1073
10/18/2017 17:03:00,10/19/2017 13:12:00,1193
10/18/2017 17:05:11,10/18/2017 18:29:37,1092
10/18/2017 17:07:00,10/19/2017 13:12:00,933
10/18/2017 17:08:22,10/18/2017 17:08:42,1188
10/18/2017 17:09:14,10/18/2017 18:50:32,920
10/18/2017 17:10:41,10/18/2017 19:25:10,1137
10/18/2017 17:16:58,10/18/2017 18:53:13,1146
10/18/2017 17:40:07,10/18/2017 18:42:46,1223
10/18/2017 17:58:36,10/18/2017 18:55:17,1121
10/18/2017 18:25:13,10/18/2017 18:25:46,1188
10/18/2017 18:32:31,10/18/2017 21:56:33,875
10/18/2017 21:38:18,10/19/2017 11:29:47,992
10/18/2017 21:56:36,10/18/2017 22:18:16,875
10/18/2017 22:03:00,10/19/2017 22:53:00,1146
10/18/2017 22:18:18,10/19/2017 17:12:20,1179
10/18/2017 22:27:00,10/19/2017 13:11:00,941
10/18/2017 22:30:49,10/19/2017 16:57:47,1195
10/18/2017 22:32:45,10/19/2017 12:32:25,1038
10/18/2017 22:43:00,10/19/2017 13:13:00,1163
10/18/2017 22:46:23,10/19/2017 00:31:50,1107
10/18/2017 23:04:50,10/19/2017 13:52:53,1137
10/18/2017 23:17:08,10/19/2017 00:31:51,1223
10/18/2017 23:47:18,10/19/2017 12:04:41,968
10/18/2017 23:47:48,10/19/2017 11:59:34,1074
10/18/2017 23:55:00,10/19/2017 13:11:00,1121
10/19/2017 00:31:00,10/19/2017 13:13:00,1107
10/19/2017 00:39:00,10/19/2017 13:11:00,933
10/19/2017 14:40:52,10/19/2017 14:41:23,913
10/19/2017 16:57:50,10/19/2017 19:18:46,1137
10/19/2017 16:59:07,10/19/2017 18:56:11,1118
10/19/2017 17:00:16,10/19/2017 22:59:49,1074
10/19/2017 17:08:06,10/19/2017 18:13:59,876
10/19/2017 17:08:46,10/19/2017 22:59:50,1073
10/19/2017 17:12:23,10/19/2017 19:05:56,1051
10/19/2017 17:18:17,10/19/2017 18:52:19,1166
10/19/2017 17:19:01,10/19/2017 18:55:42,1123
10/19/2017 17:22:43,10/19/2017 19:06:03,1193
10/19/2017 17:23:49,10/20/2017 19:06:23,1103
10/19/2017 17:54:00,10/20/2017 23:21:00,875
10/19/2017 19:06:03,10/19/2017 22:59:50,1051
10/19/2017 21:52:17,10/20/2017 12:24:06,992
10/19/2017 22:14:13,10/20/2017 12:40:55,1195
10/19/2017 22:26:00,10/20/2017 15:40:49,1137
10/19/2017 22:30:40,10/20/2017 12:23:46,1163
10/19/2017 22:32:32,10/19/2017 22:56:07,1038
10/19/2017 22:54:32,10/20/2017 12:20:30,1146
10/19/2017 22:59:51,10/20/2017 16:16:43,1038
10/19/2017 23:19:06,10/19/2017 23:21:30,968
10/19/2017 23:19:32,10/20/2017 16:16:43,933
10/19/2017 23:25:13,10/20/2017 12:47:06,968
10/19/2017 23:25:51,10/20/2017 16:16:43,1166
10/19/2017 23:50:43,10/20/2017 16:16:43,1194
10/19/2017 23:54:56,10/20/2017 12:58:27,1065
10/20/2017 02:14:19,10/20/2017 15:40:49,941
10/20/2017 12:23:52,10/20/2017 15:40:49,1163
10/20/2017 15:40:52,10/20/2017 15:45:52,1163
10/20/2017 16:16:46,10/20/2017 18:14:49,1195
10/20/2017 16:38:07,10/20/2017 16:41:55,992
10/20/2017 16:43:46,10/20/2017 17:10:04,992
10/20/2017 16:59:46,10/20/2017 19:16:37,1137
10/20/2017 17:01:20,10/20/2017 21:21:05,1188
10/20/2017 17:01:41,10/20/2017 21:21:05,1074
10/20/2017 17:04:43,10/20/2017 18:48:13,1149
10/20/2017 17:10:09,10/23/2017 17:01:20,992
10/20/2017 17:10:31,10/20/2017 21:21:05,1073
10/20/2017 17:25:18,10/20/2017 19:03:11,1057
10/20/2017 17:54:47,10/20/2017 19:08:18,1051
10/20/2017 18:48:41,10/23/2017 13:53:04,1166
10/20/2017 19:06:26,10/20/2017 19:06:57,1103
10/20/2017 19:08:24,10/20/2017 21:21:05,1051
10/20/2017 19:43:54,10/20/2017 19:44:25,1207
10/20/2017 19:47:57,10/20/2017 19:48:28,1207
10/20/2017 21:21:09,10/23/2017 17:28:31,1202
10/20/2017 21:32:45,10/23/2017 17:28:30,1163
10/20/2017 21:57:18,10/23/2017 16:50:23,1146
10/20/2017 21:59:06,10/23/2017 12:36:05,1195
10/20/2017 22:10:25,10/20/2017 22:10:48,875
10/20/2017 22:11:15,10/23/2017 12:30:40,875
10/20/2017 22:24:23,10/20/2017 22:25:13,1137
10/20/2017 22:27:27,10/23/2017 13:48:54,1137
10/20/2017 22:29:19,10/20/2017 22:29:50,1194
10/20/2017 22:31:02,10/23/2017 17:01:20,1194
10/20/2017 22:52:42,10/20/2017 22:53:13,1121
10/20/2017 22:55:19,10/23/2017 13:08:44,1121
10/20/2017 22:55:50,10/23/2017 21:42:41,1038
10/20/2017 23:31:26,10/20/2017 23:32:50,933
10/20/2017 23:34:55,10/23/2017 13:20:16,933
10/22/2017 14:16:03,10/22/2017 14:16:58,933
10/22/2017 14:17:15,10/23/2017 17:28:31,933
10/22/2017 14:56:56,10/22/2017 14:57:35,998
10/22/2017 19:31:34,10/22/2017 19:39:21,991
10/23/2017 13:53:07,10/23/2017 17:28:31,1142
10/23/2017 16:41:30,10/23/2017 17:39:52,1175
10/23/2017 16:50:00,10/24/2017 14:57:00,1185
10/23/2017 16:53:22,10/23/2017 18:54:43,1137
10/23/2017 17:01:23,10/23/2017 17:02:12,1074
10/23/2017 17:02:20,10/23/2017 19:20:35,1074
10/23/2017 17:06:53,10/23/2017 17:09:22,1166
10/23/2017 17:08:47,10/23/2017 19:00:58,1146
10/23/2017 17:28:33,10/23/2017 18:36:01,1051
10/23/2017 17:32:55,10/23/2017 18:55:00,1121
10/23/2017 17:40:06,10/23/2017 18:47:07,1212
10/23/2017 18:36:08,10/23/2017 19:20:35,1051
10/23/2017 21:42:46,10/24/2017 11:25:49,992
10/23/2017 22:02:12,10/24/2017 13:26:34,1202
10/23/2017 22:12:35,10/24/2017 12:04:39,998
10/23/2017 22:12:44,10/23/2017 22:13:47,1137
10/23/2017 22:14:20,10/24/2017 13:49:01,1137
10/23/2017 22:29:22,10/23/2017 22:30:26,1038
10/23/2017 22:34:24,10/23/2017 22:34:58,1163
10/23/2017 22:35:14,10/23/2017 22:36:12,1163
10/23/2017 22:39:40,10/24/2017 12:33:52,1163
10/23/2017 22:40:21,10/24/2017 18:51:11,1146
10/23/2017 22:41:47,10/24/2017 12:39:40,1123
10/23/2017 22:50:21,10/24/2017 12:25:52,933
10/23/2017 22:57:15,10/23/2017 22:57:52,1150
10/23/2017 23:00:00,10/24/2017 14:57:00,1195
10/23/2017 23:09:00,10/24/2017 14:57:00,1176
10/23/2017 23:18:00,10/24/2017 14:57:00,1194
10/23/2017 23:38:00,10/24/2017 14:58:00,991
10/23/2017 23:50:00,10/24/2017 14:57:00,1121
10/24/2017 00:04:55,10/24/2017 12:46:35,941
10/24/2017 02:50:23,10/24/2017 12:02:22,1074
10/24/2017 12:43:00,10/24/2017 14:57:00,1175
10/24/2017 16:23:09,10/24/2017 17:08:43,907
10/24/2017 16:59:04,10/25/2017 13:01:13,1137
10/24/2017 17:08:48,10/24/2017 18:32:08,1166
10/24/2017 17:22:12,10/24/2017 19:02:43,934
10/24/2017 17:29:33,10/24/2017 19:03:33,1123
10/24/2017 17:32:10,10/24/2017 20:09:39,1202
10/24/2017 18:28:13,10/24/2017 19:24:32,1063
10/24/2017 18:29:16,10/24/2017 22:20:33,1175
10/24/2017 18:30:25,10/24/2017 22:20:33,1031
10/24/2017 21:52:25,10/25/2017 01:54:29,1181
10/24/2017 21:55:47,10/25/2017 13:43:58,992
10/24/2017 22:03:40,10/25/2017 12:22:47,1163
10/24/2017 22:14:26,10/25/2017 14:06:06,933
10/24/2017 22:20:39,10/24/2017 23:35:04,990
10/24/2017 22:24:39,10/25/2017 12:21:31,1097
10/24/2017 22:25:00,10/24/2017 22:50:00,1107
10/24/2017 22:26:08,10/25/2017 13:17:41,1202
10/24/2017 22:44:45,10/25/2017 13:43:58,1194
10/24/2017 22:45:43,10/25/2017 13:43:50,1038
10/24/2017 22:53:08,10/25/2017 12:28:29,1166
10/24/2017 23:21:19,10/25/2017 13:58:28,1146
10/25/2017 13:44:01,10/25/2017 15:22:27,1062
10/25/2017 13:58:34,10/25/2017 14:06:07,1045
10/25/2017 14:06:12,10/25/2017 16:49:44,1045
10/25/2017 16:04:15,10/25/2017 22:26:22,1171
10/25/2017 16:49:48,10/25/2017 19:00:46,1137
10/25/2017 16:50:27,10/25/2017 17:26:11,1121
10/25/2017 17:02:00,10/26/2017 14:24:00,1165
10/25/2017 17:08:47,10/25/2017 18:40:04,1223
10/25/2017 17:09:00,10/26/2017 14:24:00,998
10/25/2017 17:09:37,10/25/2017 19:12:49,1172
10/25/2017 17:26:15,10/25/2017 18:55:25,1146
10/25/2017 18:55:46,10/25/2017 20:03:38,1212
10/25/2017 19:05:12,10/25/2017 22:26:21,1121
10/25/2017 20:03:40,10/25/2017 22:19:43,1212
10/25/2017 22:19:00,10/26/2017 14:24:00,1146
10/25/2017 22:26:00,10/26/2017 14:24:00,1137
10/25/2017 22:27:00,10/26/2017 14:24:00,1163
